,filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,raga
698,Bombay Jayashri - Shankari Neeve-9,0.0015195542946457863,0.1915719561000708,6029.81763421251,1824.1241719713125,7731.67824759941,0.5247334105311533,-717.7317479453532,-11.80493687685377,18.31369488431033,-8.15552645384794,6.527089091879954,-4.84601639849644,-2.100432424182168,-1.5675686493994134,-5.479593059405744,3.053215964033428,-4.650334063097004,5.9070238656916345,-0.9964777665612589,4.174627595765487,1.7968661202171499,0.6224842708750802,0.738981967734585,-1.70384283915342,-1.1488642860323612,-3.032366332650222,begada
699,Bombay Jayashri - Shankari Neeve-10,0.0011349199339747429,0.22531603066589026,7046.948621838115,1928.157163889425,8912.171109320578,0.6308563515866873,-858.6447587120329,-41.69259888097603,27.11016875351305,-11.796056153467005,1.0771387337216618,1.203579722878568,5.613932564344872,-6.814861108145271,6.064376091100317,-1.7431690250892575,-4.164171552884334,8.807287158985702,-5.688730962971616,1.8133737930643228,3.2197236192964667,-7.113667647153311,8.003020346642018,-5.858539975568279,5.228573836282798,-3.9551791816779116,begada
700,Gayathri Venkataraghavan - Dayanidhe-1,0.026609929278492928,0.2357246659507019,1990.0998861760934,2078.583336926204,3729.5691144724747,0.1041116153492647,-468.41775128043304,65.2375645745954,0.7197486842273412,15.39198547030709,-0.016224726907889092,-13.548146598915709,-8.161377635226518,-22.592978110115368,-0.8333837572743314,-3.3810540758653223,-16.36289966544543,1.7987399545419256,-15.066671278582072,-7.263894216423243,-5.195201896049332,-15.935231079558031,-0.9029310994898143,-5.694667766539502,-6.681546783429583,-2.742342317875837,begada
701,Gayathri Venkataraghavan - Dayanidhe-2,0.06384102255105972,0.2514771754611577,2091.0091349054383,1987.95036586837,3887.043162248452,0.10222576129547213,-309.73698955475896,49.442691952953254,-43.62746543785697,6.334693811624507,-24.049138839472903,-30.9523152569424,-12.79926478801193,-17.561922629801767,-5.599963864492063,-1.355046962270574,-25.314507439548706,-0.11785869950470546,-19.095149974384437,-7.945534836550869,-10.655079793787957,-19.994906224558864,6.0360217247627,-7.403207824362136,-3.850795461944189,14.494730180712414,begada
702,Gayathri Venkataraghavan - Dayanidhe-3,0.0764426663517952,0.2178153566929688,2190.8281456355044,1999.344218593469,4111.008474627515,0.10576050938467492,-281.35695472802576,44.95276983426704,-58.27681918610051,9.70959442018757,-31.51639720342772,-49.788437086296284,-19.526391256399886,-23.6320923061608,-9.444272659174342,-10.347672862035742,-24.675404286166128,4.0604273620603575,-23.87602006133649,-9.464940685291666,-7.892558036626434,-26.13504046942616,6.493416685884171,-9.933951257351037,-10.65840345864293,12.00065967028654,begada
703,Gayathri Venkataraghavan - Dayanidhe-4,0.08760666847229004,0.22014825088051848,2371.363217864918,1990.6529392983496,4251.515958331318,0.11699286776799536,-258.23987003406455,24.223813926294685,-71.4401419296662,4.913869587444673,-36.51245811228816,-52.110967844073414,-21.030294129137346,-18.08275082395871,-12.937738581977436,-9.033398401130894,-26.165269860750815,2.700435732513375,-20.013466737324606,-4.719701147705504,-4.42229503231616,-10.538471984549993,14.057939273797535,-2.5863134169430877,-0.420805751066318,14.420639038949933,begada
704,Gayathri Venkataraghavan - Dayanidhe-5,0.0845792293548584,0.2152271260794517,2359.33209578465,2038.4711648536854,4236.866046917327,0.11381261488970588,-263.0477965933864,27.05790598934805,-64.84887806460972,4.982530841564126,-33.220683179453104,-51.69186712639355,-21.124095351308753,-21.29845142535433,-15.517345290814635,-10.070281918149151,-24.294069955931846,2.236476341976429,-21.53835790296305,-4.845887463177615,-3.277549677119816,-9.803881417660445,12.314293404804976,-3.0869063037502826,-1.9145871354380484,12.290138045254512,begada
705,Gayathri Venkataraghavan - Dayanidhe-6,0.08479462563991547,0.22935693504939145,2227.3033327130806,2105.0940389009193,4205.132905469959,0.10292454769736842,-255.68001737648555,48.11000073289619,-59.663554403197764,-7.407862589316385,-33.243866104954606,-43.35620727569427,-21.383403872140782,-30.815245017898672,-14.219397454297232,-6.492475915403791,-23.00595712203432,-3.330484794692568,-24.539762400541537,-6.030932041747819,-10.323005206189404,-17.133323553947168,4.01112520354419,-7.447950377297171,-6.353451488345825,10.185070155870745,begada
706,Gayathri Venkataraghavan - Dayanidhe-7,0.07871827483177185,0.22212963489997195,2127.2654024827966,2055.867258705912,3971.2009866909348,0.0947239170133514,-285.3168553624111,50.01684303999186,-54.119901730254924,1.7362085574068928,-30.665834712143734,-53.21536844443789,-26.916202202807646,-25.97278179411089,-12.5100222937177,-8.883361037450914,-23.847032017219746,-1.2073197327318392,-22.85683809224014,-10.111529821115193,-15.800566757677593,-19.40981533668188,4.570661111084317,-8.772600540728465,-2.2581080682976142,10.93036402198284,begada
707,Gayathri Venkataraghavan - Dayanidhe-8,0.05185646191239357,0.24811020821250965,2641.192578761698,1979.9245549010775,4680.896695258079,0.1387119352263932,-370.25979753552537,49.93206623670708,-36.08120821141125,6.706740277092993,-21.60406917152765,-27.70532585183581,-10.845551653039914,-17.943816819227532,-10.077026264373117,-3.2936513873631554,-16.20272190966914,-3.6871538519315292,-18.06283064251631,-7.177890069774058,-8.32520446645708,-19.654022400193316,0.45752800941698013,-10.267283729539662,-10.249016281293615,1.4841117932005057,begada
